0; 0
0; 0,02
1,197918; 0,3533334
1,19782; 0,3966045
1,197945; 0,4055732
1,197943; 0,4135557
1,198022; 0,4192441
1,197979; 0,4281071
1,197967; 0,4390959
1,197976; 0,450913
1,197905; 0,4609324
1,197934; 0,4886785
1,197922; 0,4982649
1,19795; 0,5062712
1,198022; 0,5173427
1,197934; 0,528227
1,19797; 0,539628
1,198108; 0,5535179
1,198049; 0,5616952
1,19808; 0,573835
1,198085; 0,5837374
1,198046; 0,595127
1,198069; 0,6072798
1,198075; 0,6168593
1,198038; 0,6297969
1,198019; 0,6409813
1,197902; 0,6504157
1,197805; 0,6619319
1,197711; 0,6729305
1,197752; 0,6846538
1,197578; 0,6956421
1,197438; 0,707455
1,197368; 0,7189475
1,197141; 0,7294145
1,196965; 0,7401809
1,196808; 0,7572985
1,19652; 0,7631127
1,196257; 0,7745593
1,195739; 0,7845823
1,195217; 0,7962577
1,194747; 0,8073602
1,194213; 0,8180727
1,193394; 0,834699
1,192715; 0,8405467
1,191926; 0,8533207
1,191104; 0,8640921
1,190321; 0,8743314
1,189569; 0,8880128
1,188822; 0,8969951
1,18831; 0,9083958
1,187756; 0,9231396
1,187622; 0,9312623
1,187598; 0,9462618
1,18777; 0,9597951
1,18802; 0,9683807
1,188374; 0,9773433
1,188612; 0,9866558
1,189123; 0,9986411
1,189569; 1,010225
1,190091; 1,020005
1,190652; 1,03181
1,191337; 1,041397
1,192188; 1,053624
1,192934; 1,064454
1,19369; 1,074937
1,194541; 1,088125
1,195408; 1,102347
1,196267; 1,114216
1,197127; 1,124445
1,19795; 1,136173
1,198659; 1,146263
1,199516; 1,157444
1,200395; 1,169385
1,201217; 1,17957
1,201953; 1,191503
1,202734; 1,202549
1,203426; 1,213959
1,204135; 1,225802
1,204859; 1,23587
1,205524; 1,247017
1,206208; 1,258884
1,206897; 1,269494
1,207379; 1,281646
1,207937; 1,291324
1,208574; 1,302983
1,209141; 1,315241
1,209632; 1,325184
1,210146; 1,339977
1,21056; 1,349133
1,210916; 1,362038
1,211264; 1,375184
1,211589; 1,382966
1,211759; 1,398398
1,211881; 1,40576
1,211899; 1,420351
1,211796; 1,430045
1,211625; 1,439197
1,211294; 1,45309
1,210899; 1,465404
1,210406; 1,474002
1,209743; 1,485907
1,208983; 1,498084
1,2082; 1,507179
1,206945; 1,521081
1,205911; 1,527793
1,204894; 1,544891
1,203778; 1,553527
1,202496; 1,564208
1,201133; 1,573351
1,19966; 1,584949
1,198075; 1,595627
1,196233; 1,60632
1,194285; 1,616546
1,192268; 1,629333
1,190173; 1,63903
1,18788; 1,652402
1,185379; 1,663865
1,18286; 1,674405
1,180043; 1,687411
1,17737; 1,695029
1,174747; 1,709224
1,171887; 1,719422
1,169186; 1,730656
1,166583; 1,741698
1,16409; 1,752361
1,161785; 1,765354
1,159661; 1,774776
1,157602; 1,784561
1,155789; 1,796149
1,154155; 1,806909
1,152615; 1,817062
1,151724; 1,829539
1,150969; 1,83917
1,150608; 1,851353
1,150836; 1,862225
1,151061; 1,874035
1,152146; 1,885991
1,153117; 1,897559
1,154613; 1,910191
1,156157; 1,922712
1,158268; 1,930966
1,160287; 1,94382
1,16275; 1,95752
1,165272; 1,964049
1,167943; 1,977306
1,170674; 1,99181
1,173743; 2,004709
1,176875; 2,013417
1,18019; 2,022018
1,183423; 2,034148
1,186812; 2,041879
1,190159; 2,055376
1,193718; 2,063325
1,197198; 2,07504
1,200819; 2,087989
1,204261; 2,095888
1,207595; 2,111066
1,210896; 2,118179
1,214072; 2,130839
1,217067; 2,142253
1,219873; 2,155887
1,222512; 2,163933
1,22498; 2,174279
1,227463; 2,189133
1,229563; 2,197802
1,231452; 2,207699
1,233159; 2,225155
1,234525; 2,232861
1,235863; 2,241879
1,236797; 2,253413
1,237543; 2,263978
1,23797; 2,274793
1,238315; 2,284943
1,238156; 2,296885
1,237904; 2,307765
1,23757; 2,318221
1,23673; 2,33201
1,23568; 2,340234
1,234723; 2,352491
1,233376; 2,363562
1,23204; 2,374371
1,230449; 2,386154
1,228713; 2,397256
1,226923; 2,407982
1,224818; 2,420769
1,222814; 2,430777
1,220745; 2,442986
1,218722; 2,455202
1,216721; 2,465363
1,214724; 2,478527
1,212638; 2,488585
1,210561; 2,499162
1,208525; 2,511739
1,206213; 2,52217
1,204265; 2,533529
1,202374; 2,549279
1,200521; 2,55647
1,19884; 2,56769
1,197273; 2,577599
1,195626; 2,588178
1,194206; 2,60082
1,192897; 2,610841
1,191738; 2,621978
1,190714; 2,632755
1,18993; 2,643983
1,189407; 2,655551
1,189192; 2,665891
1,189141; 2,67785
1,189365; 2,688938
1,189998; 2,699185
1,191176; 2,711571
1,19247; 2,722244
1,194102; 2,733416
1,195842; 2,744197
1,197828; 2,755308
1,199946; 2,767609
1,202437; 2,779758
1,204688; 2,789893
1,206923; 2,800753
