0; 0
0; 0,02
1,724452; 0,3533334
1,736449; 0,393047
1,732034; 0,406316
1,729923; 0,4183529
1,728051; 0,4253325
1,725772; 0,433393
1,723778; 0,4448207
1,721549; 0,4866382
1,712685; 0,4983462
1,708539; 0,510222
1,703327; 0,5170928
1,697668; 0,5251898
1,69218; 0,5331922
1,687524; 0,545481
1,684438; 0,5569872
1,683363; 0,5688257
1,684152; 0,5784016
1,68586; 0,5905883
1,689347; 0,6027381
1,693377; 0,6136534
1,697024; 0,6229156
1,70118; 0,6340746
1,705267; 0,6444722
1,71033; 0,6590729
1,714893; 0,6686209
1,719308; 0,6797678
1,723698; 0,6909513
1,727525; 0,703477
1,730788; 0,7118003
1,733129; 0,7238898
1,734587; 0,7341719
1,735202; 0,7451946
1,735585; 0,7579799
1,735178; 0,7682055
1,734512; 0,7803065
1,73348; 0,7924997
1,732605; 0,8026881
1,731957; 0,8134304
1,731633; 0,8261477
1,731807; 0,8381019
1,732111; 0,8472486
1,732535; 0,8574733
1,733339; 0,8687418
1,734343; 0,881317
1,735421; 0,8908159
1,73671; 0,9021366
1,738017; 0,9152325
1,739168; 0,9253414
1,740144; 0,9344037
1,740924; 0,9500604
1,741267; 0,9583302
1,741313; 0,9707646
1,741183; 0,9800037
1,740699; 0,9923515
1,740327; 1,002538
1,739895; 1,014297
1,739241; 1,025902
1,738733; 1,036733
1,738097; 1,046603
1,737415; 1,057286
1,736832; 1,06892
1,736274; 1,080454
1,735553; 1,092211
1,734743; 1,104054
1,733546; 1,118476
1,732138; 1,129469
1,730258; 1,142227
1,728039; 1,153461
1,724871; 1,165935
1,720921; 1,175931
1,716697; 1,185776
1,711733; 1,199626
1,70675; 1,208081
1,702148; 1,218972
1,698076; 1,232285
1,694885; 1,241574
1,693042; 1,253025
1,692231; 1,264737
1,692754; 1,276324
1,694044; 1,288146
1,695858; 1,297272
1,697919; 1,309843
1,700645; 1,320705
1,703832; 1,331428
1,707913; 1,344171
1,711882; 1,354766
1,716003; 1,367502
1,719853; 1,377297
1,722985; 1,390176
1,725699; 1,401284
1,727822; 1,40993
1,729089; 1,422413
1,729289; 1,431318
1,728914; 1,441706
1,728296; 1,454804
1,727082; 1,465824
1,725768; 1,477363
1,7239; 1,487354
1,721842; 1,49794
1,719774; 1,51099
1,71783; 1,520144
1,716174; 1,531354
1,715247; 1,544684
1,715627; 1,555022
1,716852; 1,567701
1,718652; 1,576872
1,721663; 1,589858
1,724243; 1,600827
1,727773; 1,609428
1,731022; 1,621358
1,734194; 1,633862
1,737168; 1,643251
1,739779; 1,655448
1,742136; 1,665911
1,744278; 1,678683
1,746044; 1,688433
1,747431; 1,701809
1,748414; 1,713286
1,748807; 1,722732
1,748828; 1,733113
1,748241; 1,745086
1,747624; 1,755443
1,7461; 1,767286
1,744335; 1,778394
1,742319; 1,790269
1,739614; 1,800189
1,73646; 1,810766
1,732423; 1,822939
1,728185; 1,833467
1,723055; 1,843753
1,717475; 1,857037
1,712008; 1,867251
1,706376; 1,879443
1,70149; 1,889292
1,697449; 1,901696
1,694652; 1,912689
1,692706; 1,922214
1,693353; 1,93363
1,694715; 1,946778
1,697857; 1,956331
1,701841; 1,968846
1,705907; 1,979974
1,710385; 1,991244
1,714861; 2,002218
1,71942; 2,012952
1,72423; 2,025883
1,728493; 2,03408
1,732445; 2,045466
1,735589; 2,058204
1,738124; 2,068373
1,74004; 2,079743
1,741054; 2,092128
1,741864; 2,103031
1,741625; 2,114507
1,741248; 2,124159
1,740645; 2,135578
1,739727; 2,147928
1,738934; 2,159616
1,738111; 2,170516
1,737313; 2,180353
1,736988; 2,193397
1,737287; 2,203176
1,737813; 2,214258
1,738821; 2,226527
1,740216; 2,235521
1,741813; 2,246705
1,743968; 2,259279
1,745979; 2,269099
1,748051; 2,281864
1,749797; 2,293951
1,751179; 2,30511
1,752217; 2,314512
1,753009; 2,326512
1,753585; 2,335809
1,75376; 2,348114
1,753767; 2,361475
1,753716; 2,371819
1,753451; 2,381555
1,752844; 2,392163
1,752033; 2,403249
1,750965; 2,414912
1,749486; 2,426964
1,747743; 2,436142
1,7458; 2,45061
1,743122; 2,460098
1,739994; 2,472597
1,736452; 2,482754
1,732063; 2,493243
1,726962; 2,504551
1,721821; 2,515871
1,716401; 2,527584
1,711475; 2,537382
1,707317; 2,547472
1,704506; 2,558763
1,703076; 2,571451
1,704271; 2,581033
1,706788; 2,592566
1,711655; 2,60452
1,716683; 2,615501
1,72107; 2,626197
1,725631; 2,638954
1,730194; 2,649913
1,73465; 2,658437
1,739057; 2,670292
1,742815; 2,683048
1,746094; 2,693786
1,748561; 2,704825
1,75029; 2,716616
1,751141; 2,729358
1,751863; 2,738896
1,751551; 2,749061
1,75074; 2,762011
1,749595; 2,771188
1,747951; 2,785141
1,746022; 2,795787
1,743403; 2,805513
1,740483; 2,816086
1,737269; 2,828595
