0; 0
0; 0,02
1,700078; 0,3533334
1,702109; 0,430245
1,695469; 0,451212
1,693873; 0,4873338
1,682858; 0,5019584
1,67845; 0,5152128
1,672821; 0,524438
1,666521; 0,5312995
1,660117; 0,5436589
1,653231; 0,5558991
1,647169; 0,5646054
1,642304; 0,5764095
1,640064; 0,5892512
1,639775; 0,601325
1,641985; 0,6094673
1,645659; 0,6241506
1,65004; 0,6346903
1,654255; 0,6430215
1,658487; 0,6561946
1,663837; 0,6723312
1,668802; 0,6800727
1,673358; 0,6894667
1,677212; 0,6998345
1,680544; 0,7126939
1,682909; 0,7252963
1,684594; 0,7323278
1,685943; 0,7490559
1,686697; 0,7693914
1,686764; 0,7872629
1,686688; 0,8000129
1,686135; 0,8107175
1,685532; 0,8215778
1,684797; 0,8343511
1,684001; 0,8436496
1,683121; 0,8542473
1,68211; 0,8628687
1,680925; 0,8707616
1,679528; 0,8790404
1,677943; 0,8892221
1,676118; 0,9017826
1,674128; 0,9138393
1,672207; 0,921891
1,670621; 0,9354255
1,669184; 0,9520059
1,668227; 0,9639834
1,667801; 0,9748241
1,667918; 0,987582
1,668612; 1,000304
1,670991; 1,014454
1,672894; 1,02824
1,67883; 1,038503
1,681454; 1,047976
1,68422; 1,061742
1,686811; 1,074896
1,689049; 1,087856
1,691128; 1,094889
1,692732; 1,105506
1,694166; 1,11207
1,695135; 1,123664
1,695663; 1,136032
1,69645; 1,147892
1,696695; 1,157415
1,696567; 1,169203
1,69671; 1,186503
1,696488; 1,199063
1,696134; 1,204651
1,69571; 1,214352
1,695371; 1,223602
1,694744; 1,23472
1,694336; 1,246537
1,693808; 1,260019
1,693129; 1,268219
1,692199; 1,278848
1,691102; 1,290939
1,689872; 1,303195
1,688187; 1,312499
1,68614; 1,324535
1,683776; 1,336487
1,680715; 1,3485
1,676843; 1,357692
1,672716; 1,372141
1,667938; 1,38133
1,663402; 1,391025
1,659117; 1,402094
1,655927; 1,414299
1,653639; 1,424422
1,653311; 1,43652
1,653551; 1,448189
1,655942; 1,459891
1,659028; 1,470467
1,662277; 1,480301
1,66616; 1,492159
1,670071; 1,503527
1,674595; 1,514409
1,678806; 1,526373
1,682545; 1,538825
1,685728; 1,549998
1,688352; 1,561306
1,690665; 1,573955
1,692412; 1,584377
1,693553; 1,595632
1,694185; 1,605916
1,694638; 1,618218
1,69436; 1,629313
1,693829; 1,639888
1,693089; 1,651982
1,69213; 1,66385
1,691305; 1,675523
1,690288; 1,685779
1,689229; 1,69725
1,688231; 1,70993
1,686997; 1,722694
1,685853; 1,731317
1,684639; 1,742827
1,683092; 1,752547
1,681649; 1,763642
1,680049; 1,775926
1,678376; 1,786746
1,676787; 1,797846
1,675429; 1,810018
1,674408; 1,819525
1,673864; 1,831956
1,673658; 1,841828
1,674055; 1,85399
1,6752; 1,865521
1,676632; 1,875223
1,678867; 1,887534
1,681141; 1,898881
1,683765; 1,909162
1,686288; 1,921625
1,688672; 1,933698
1,690988; 1,944354
1,693307; 1,953595
1,695241; 1,965395
1,696993; 1,977552
1,698406; 1,989389
1,699513; 1,998604
1,700603; 2,010553
1,701219; 2,022474
1,701617; 2,033557
1,701949; 2,043858
1,702042; 2,056637
1,702062; 2,066916
1,702002; 2,076527
1,701812; 2,089297
1,701589; 2,099624
1,701324; 2,110147
1,700699; 2,122473
1,700209; 2,133789
1,699441; 2,145833
1,698535; 2,155037
1,697288; 2,166735
1,695591; 2,178901
1,693632; 2,19009
1,690457; 2,202731
1,687077; 2,21244
1,682495; 2,22384
1,676819; 2,235244
1,670439; 2,247155
1,663756; 2,256855
1,656461; 2,268858
1,649804; 2,280767
1,644169; 2,292347
1,640935; 2,302868
1,640205; 2,312836
1,641932; 2,324543
1,644333; 2,334097
1,646123; 2,346081
1,650157; 2,358147
1,655947; 2,370102
1,660653; 2,378465
1,666896; 2,390159
1,672302; 2,40285
1,677205; 2,414452
1,681218; 2,424407
1,68469; 2,437763
1,687117; 2,448099
1,688852; 2,457837
1,690038; 2,468314
1,690304; 2,482286
1,6903; 2,490754
1,68954; 2,502873
1,688705; 2,513645
1,687238; 2,524959
1,685802; 2,534765
1,684515; 2,547999
1,683437; 2,558082
1,682338; 2,569124
1,681238; 2,579966
1,68031; 2,59044
1,67926; 2,601982
1,677969; 2,612125
1,676704; 2,623572
1,675483; 2,634972
1,674247; 2,646903
1,673158; 2,658942
1,672205; 2,669201
1,671356; 2,680529
1,670887; 2,69145
1,671047; 2,701563
1,671863; 2,713294
1,673196; 2,724205
1,675801; 2,737781
1,678691; 2,748519
1,681966; 2,757663
1,685503; 2,770615
1,688766; 2,779564
1,69208; 2,791153
1,695183; 2,803218
1,697835; 2,814352
1,700215; 2,827626
1,702401; 2,842955
1,704037; 2,853761
1,705334; 2,862822
1,706628; 2,873503
1,707461; 2,8801
1,70798; 2,891048
1,708215; 2,905386
